"ICD9_CD","DX_NM","DX_KEY","DX_STAT","DX_ID"
NA,"Head lice",1134963,"NOT APPLIC",68883
"461.9","Sinusitis, acute",1083324,"NOT APPLIC",59045
"781.2","Limp",1174325,"NOT APPLIC",93815
NA,"Sinusitis, acute",1083324,"NOT APPLIC",59045
NA,"Limp",1174325,"NOT APPLIC",93815
NA,"Nut allergy",1106173,"NOT APPLIC",185563
"E007.6","Activities involving basketball",1209495,"NOT APPLIC",223294
"V15.05","Nut allergy",1106173,"NOT APPLIC",185563
NA,"Premature birth",1166654,"NOT APPLIC",158186
"765.10","Premature birth",1166654,"NOT APPLIC",158186
"765.20","Premature birth",1166654,"NOT APPLIC",158186
NA,"Activities involving basketball",1209495,"NOT APPLIC",223294
"935.1","Foreign body in esophagus",998050,"NOT APPLIC",11997
NA,"Foreign body in esophagus",998050,"NOT APPLIC",11997
"488.82","Influenza due to identified novel influenza A virus with other respiratory manifestations",1303294,"NOT APPLIC",312310
NA,"Influenza due to identified novel influenza A virus with other respiratory manifestations",1303294,"NOT APPLIC",312310
"054.9","HSV (herpes simplex virus) infection",1043805,"NOT APPLIC",185462
NA,"HSV (herpes simplex virus) infection",1043805,"NOT APPLIC",185462
NA,"Rhinorrhea",1090285,"NOT APPLIC",153845
"478.19","Rhinorrhea",1090285,"NOT APPLIC",153845
NA,"Chronic lung disease of prematurity",1102612,"NOT APPLIC",104429
NA,"Allergy with anaphylaxis due to peanuts",1214534,"NOT APPLIC",224617
"995.61","Allergy with anaphylaxis due to peanuts",1214534,"NOT APPLIC",224617
"770.7","Chronic lung disease of prematurity",1102612,"NOT APPLIC",104429
NA,"Inflammatory bowel disease",1039975,"NOT APPLIC",23384
"558.9","Inflammatory bowel disease",1039975,"NOT APPLIC",23384
"372.14","Allergic conjunctivitis, bilateral",1207096,"NOT APPLIC",212860
"493.90","Moderate persistent asthma, uncomplicated",1267497,"NOT APPLIC",275405
NA,"Moderate persistent asthma, uncomplicated",1267497,"NOT APPLIC",275405
NA,"Allergic conjunctivitis, bilateral",1207096,"NOT APPLIC",212860
NA,"Swelling of eyelid",1042424,"NOT APPLIC",165254
"374.82","Swelling of eyelid",1042424,"NOT APPLIC",165254
NA,"Other adverse food reactions, not elsewhere classified",1001944,"NOT APPLIC",15301
"995.7","Other adverse food reactions, not elsewhere classified",1001944,"NOT APPLIC",15301
NA,"Anaphylactic reaction due to tree nuts and seeds",1008934,"NOT APPLIC",12811
"995.64","Anaphylactic reaction due to tree nuts and seeds",1008934,"NOT APPLIC",12811
NA,"Facial edema",1223737,"NOT APPLIC",234771
"782.3","Facial edema",1223737,"NOT APPLIC",234771
"251.2","Hypoglycemia",1017747,"NOT APPLIC",91658
NA,"Hypoglycemia",1017747,"NOT APPLIC",91658
NA,"Reactive airway disease with acute exacerbation",1978602,"NOT APPLIC",978316
"493.92","Reactive airway disease with acute exacerbation",1978602,"NOT APPLIC",978316
NA,"Congenital musculoskeletal deformities of skull, face, and jaw",1009879,"NOT APPLIC",9306
"E878.0","Surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",1006759,"NOT APPLIC",13540
NA,"Surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",1006759,"NOT APPLIC",13540
"754.0","Congenital musculoskeletal deformities of skull, face, and jaw",1009879,"NOT APPLIC",9306
"478.5","Other diseases of vocal cords",1004200,"NOT APPLIC",5399
NA,"Other diseases of vocal cords",1004200,"NOT APPLIC",5399
NA,"Status post Nissen fundoplication (with gastrostomy tube placement)",1051881,"NOT APPLIC",168347
"892.0","Puncture wound of foot",1169122,"NOT APPLIC",139104
"191.9","Astrocytoma",1156242,"NOT APPLIC",159457
"V44.1","Status post Nissen fundoplication (with gastrostomy tube placement)",1051881,"NOT APPLIC",168347
NA,"Puncture wound of foot",1169122,"NOT APPLIC",139104
NA,"Astrocytoma",1156242,"NOT APPLIC",159457
NA,"Quadriplegic infantile cerebral palsy",1259104,"NOT APPLIC",268702
"343.2","Quadriplegic infantile cerebral palsy",1259104,"NOT APPLIC",268702
NA,"Viral upper respiratory infection",1029789,"NOT APPLIC",144698
"465.9","Viral upper respiratory infection",1029789,"NOT APPLIC",144698
NA,"Toxic diffuse goiter without mention of thyrotoxic crisis or storm",996029,"NOT APPLIC",2393
"242.00","Toxic diffuse goiter without mention of thyrotoxic crisis or storm",996029,"NOT APPLIC",2393
NA,"CPAP (continuous positive airway pressure) dependence",1194392,"NOT APPLIC",204202
"V46.8","CPAP (continuous positive airway pressure) dependence",1194392,"NOT APPLIC",204202
"300.01","Panic disorder without agoraphobia",1000777,"NOT APPLIC",3013
NA,"Panic disorder without agoraphobia",1000777,"NOT APPLIC",3013
NA,"RSV (respiratory syncytial virus infection)",1097458,"NOT APPLIC",149357
"079.6","RSV (respiratory syncytial virus infection)",1097458,"NOT APPLIC",149357
NA,"Hematuria, unspecified",1005007,"NOT APPLIC",15665
"599.70","Hematuria, unspecified",1005007,"NOT APPLIC",15665
"793.2","Abnormal chest x-ray",1129978,"NOT APPLIC",170779
NA,"Abnormal chest x-ray",1129978,"NOT APPLIC",170779
"493.92","Asthma without status asthmaticus, mild persistent, with acute exacerbation",1872309,"NOT APPLIC",899548
NA,"Asthma without status asthmaticus, mild persistent, with acute exacerbation",1872309,"NOT APPLIC",899548
NA,"Chronic obstructive asthma, unspecified",997036,"NOT APPLIC",5468
NA,"Leukorrhea, not specified as infective",1005636,"NOT APPLIC",6432
"623.5","Leukorrhea, not specified as infective",1005636,"NOT APPLIC",6432
"493.20","Chronic obstructive asthma, unspecified",997036,"NOT APPLIC",5468
NA,"Other specified pervasive developmental disorders, current or active state",994156,"NOT APPLIC",3005
"299.80","Other specified pervasive developmental disorders, current or active state",994156,"NOT APPLIC",3005
"368.8","Blurred vision, bilateral",1204479,"NOT APPLIC",212890
NA,"Blurred vision, bilateral",1204479,"NOT APPLIC",212890
NA,"History of strep pharyngitis",1274345,"NOT APPLIC",282082
"V12.09","History of strep pharyngitis",1274345,"NOT APPLIC",282082
NA,"Refraction disorder",1018218,"NOT APPLIC",54769
"367.9","Refraction disorder",1018218,"NOT APPLIC",54769
"989.5","Bites and stings",1216221,"DELETED",225686
"E905.9","Bites and stings",1216221,"DELETED",225686
NA,"Fever and neutropenia",1260222,"NOT APPLIC",269219
NA,"Bites and stings",1216221,"DELETED",225686
"288.00","Fever and neutropenia",1260222,"NOT APPLIC",269219
"780.61","Fever and neutropenia",1260222,"NOT APPLIC",269219
NA,"Allergy history, seafood",1219631,"NOT APPLIC",229444
"V15.04","Allergy history, seafood",1219631,"NOT APPLIC",229444
NA,"Need for prophylactic vaccination and inoculation against other specified disease",996686,"NOT APPLIC",14191
"V05.8","Need for prophylactic vaccination and inoculation against other specified disease",996686,"NOT APPLIC",14191
"289.3","Adenitis",1056832,"NOT APPLIC",41154
NA,"Adenitis",1056832,"NOT APPLIC",41154
NA,"Herpes labialis",1090264,"NOT APPLIC",76408
"054.9","Herpes labialis",1090264,"NOT APPLIC",76408
NA,"Nutritional disorder",1123517,"NOT APPLIC",24240
"269.9","Nutritional disorder",1123517,"NOT APPLIC",24240
NA,"Hip, thigh, leg, and ankle, abrasion or friction burn, without mention of infection",1010106,"NOT APPLIC",11853
"041.12","Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site",999466,"NOT APPLIC",15367
NA,"Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site",999466,"NOT APPLIC",15367
"916.0","Hip, thigh, leg, and ankle, abrasion or friction burn, without mention of infection",1010106,"NOT APPLIC",11853
NA,"Parvovirus infection",1046826,"NOT APPLIC",168967
NA,"Diaper candidiasis",1154468,"NOT APPLIC",167805
"691.0","Diaper candidiasis",1154468,"NOT APPLIC",167805
"079.83","Parvovirus infection",1046826,"NOT APPLIC",168967
"112.3","Diaper candidiasis",1154468,"NOT APPLIC",167805
"255.0","Iatrogenic cushingoid features",1246783,"NOT APPLIC",257413
NA,"Iatrogenic cushingoid features",1246783,"NOT APPLIC",257413
NA,"Thyrotoxicosis without mention of goiter or other cause, without mention of thyrotoxic crisis or storm",992598,"NOT APPLIC",2411
"277.7","Dysmetabolic syndrome X",999518,"NOT APPLIC",18122
"242.90","Thyrotoxicosis without mention of goiter or other cause, without mention of thyrotoxic crisis or storm",992598,"NOT APPLIC",2411
NA,"Dysmetabolic syndrome X",999518,"NOT APPLIC",18122
"V64.05","Vaccination not carried out because of caregiver refusal",1004990,"NOT APPLIC",78834
NA,"Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct",992910,"NOT APPLIC",2350
NA,"Vaccination not carried out because of caregiver refusal",1004990,"NOT APPLIC",78834
"E849.4","Place of occurrence, place for recreation and sport",999310,"NOT APPLIC",13334
"237.0","Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct",992910,"NOT APPLIC",2350
NA,"Place of occurrence, place for recreation and sport",999310,"NOT APPLIC",13334
"780.2","Vasodepressor syncope",1178599,"NOT APPLIC",56365
NA,"Paresthesias",1129839,"NOT APPLIC",77252
"282.63","Sickle cell disease, type SC",1244520,"NOT APPLIC",255065
"782.0","Paresthesias",1129839,"NOT APPLIC",77252
NA,"Vasodepressor syncope",1178599,"NOT APPLIC",56365
NA,"Sickle cell disease, type SC",1244520,"NOT APPLIC",255065
NA,"Other congenital anomaly of gallbladder, bile ducts, and liver",995793,"NOT APPLIC",9263
"751.69","Other congenital anomaly of gallbladder, bile ducts, and liver",995793,"NOT APPLIC",9263
"288.00","Neutropenia, unspecified",999422,"NOT APPLIC",81963
"446.7","Takayasu's disease",996742,"NOT APPLIC",5236
NA,"Neutropenia, unspecified",999422,"NOT APPLIC",81963
NA,"Takayasu's disease",996742,"NOT APPLIC",5236
NA,"Amoxicillin rash",1251746,"NOT APPLIC",254161
"493.92","Mild asthma exacerbation",1272426,"NOT APPLIC",287024
"E980.4","Amoxicillin rash",1251746,"NOT APPLIC",254161
NA,"Mild asthma exacerbation",1272426,"NOT APPLIC",287024
"693.0","Amoxicillin rash",1251746,"NOT APPLIC",254161
"487.8","Influenza with other manifestations",1000792,"NOT APPLIC",5447
NA,"Influenza with other manifestations",1000792,"NOT APPLIC",5447
NA,"Asthma with acute exacerbation, severe persistent",1890405,"DELETED",895200
"493.92","Asthma with exacerbation, mild persistent",1906006,"DELETED",893869
"493.92","Asthma with acute exacerbation, severe persistent",1890405,"DELETED",895200
NA,"Asthma with exacerbation, mild persistent",1906006,"DELETED",893869
"057.9","Viral exanthem, unspecified",991368,"NOT APPLIC",854
NA,"Viral exanthem, unspecified",991368,"NOT APPLIC",854
"782.4","Jaundice",1168610,"NOT APPLIC",91663
NA,"Jaundice",1168610,"NOT APPLIC",91663
"382.9","AOM (acute otitis media), left",1876575,"DELETED",876369
NA,"Moderate persistent asthma",1002441,"NOT APPLIC",15363
"192.0","Malignant neoplasm of cranial nerves",1000601,"NOT APPLIC",1771
NA,"Unspecified disorder of immune mechanism",1010081,"NOT APPLIC",2704
"493.90","Moderate persistent asthma",1002441,"NOT APPLIC",15363
NA,"Malignant neoplasm of cranial nerves",1000601,"NOT APPLIC",1771
"279.9","Unspecified disorder of immune mechanism",1010081,"NOT APPLIC",2704
NA,"Poor weight gain in child",1186444,"NOT APPLIC",203776
"783.41","Poor weight gain in child",1186444,"NOT APPLIC",203776
NA,"Allergic dermatitis",1016643,"NOT APPLIC",75832
"692.9","Allergic dermatitis",1016643,"NOT APPLIC",75832
"786.59","Chest discomfort",1060971,"NOT APPLIC",65432
"E947.9","Unspecified drug or medicinal substance causing adverse effect in therapeutic use(E947.9)",1005930,"NOT APPLIC",13947
NA,"Chest discomfort",1060971,"NOT APPLIC",65432
"282.2","G6PD deficiency",1207773,"NOT APPLIC",211122
NA,"G6PD deficiency",1207773,"NOT APPLIC",211122
"565.0","Rectal fissure",1107853,"NOT APPLIC",136898
NA,"Rectal fissure",1107853,"NOT APPLIC",136898
NA,"Congenital hereditary muscular dystrophy",995165,"NOT APPLIC",3680
"359.0","Congenital hereditary muscular dystrophy",995165,"NOT APPLIC",3680
NA,"Pulmonary valve disorders",1006975,"NOT APPLIC",5035
"728.85","Spasm of muscle",992215,"NOT APPLIC",8755
NA,"Varicella uncomplicated",1035295,"NOT APPLIC",92001
"052.9","Varicella uncomplicated",1035295,"NOT APPLIC",92001
NA,"Retinopathy of prematurity",1054136,"NOT APPLIC",188170
"424.3","Pulmonary valve disorders",1006975,"NOT APPLIC",5035
NA,"Spasm of muscle",992215,"NOT APPLIC",8755
"362.20","Retinopathy of prematurity",1054136,"NOT APPLIC",188170
NA,"Dental abscess",1098456,"NOT APPLIC",22803
"522.5","Dental abscess",1098456,"NOT APPLIC",22803
"367.20","Astigmatism, unspecified",992049,"NOT APPLIC",4022
NA,"Astigmatism, unspecified",992049,"NOT APPLIC",4022
NA,"Other selective immunoglobulin deficiencies",990809,"NOT APPLIC",2689
"279.03","Other selective immunoglobulin deficiencies",990809,"NOT APPLIC",2689
NA,"Lung transplanted",1109265,"NOT APPLIC",98578
"V42.6","Lung transplanted",1109265,"NOT APPLIC",98578
NA,"Esotropia, unspecified",992854,"NOT APPLIC",4486
"378.00","Esotropia, unspecified",992854,"NOT APPLIC",4486
NA,"Status asthmaticus with COPD (chronic obstructive pulmonary disease)",1257418,"NOT APPLIC",267071
"493.21","Status asthmaticus with COPD (chronic obstructive pulmonary disease)",1257418,"NOT APPLIC",267071
NA,"Asthma with status asthmaticus, unspecified asthma severity",1895867,"NOT APPLIC",901399
"493.91","Asthma with status asthmaticus, unspecified asthma severity",1895867,"NOT APPLIC",901399
NA,"Hypovolemia",993627,"NOT APPLIC",65774
NA,"Place of occurrence, home",1006707,"NOT APPLIC",13330
"E849.0","Place of occurrence, home",1006707,"NOT APPLIC",13330
"276.52","Hypovolemia",993627,"NOT APPLIC",65774
"478.5","Vocal cord dysfunction",1084588,"NOT APPLIC",158036
NA,"Vocal cord dysfunction",1084588,"NOT APPLIC",158036
NA,"Behavior disorder",1082120,"DELETED",157729
"312.9","Behavior disorder",1082120,"DELETED",157729
"V13.62","Personal history of other (corrected) congenital malformations of genitourinary system",1236883,"NOT APPLIC",252302
NA,"Personal history of other (corrected) congenital malformations of genitourinary system",1236883,"NOT APPLIC",252302
"984.9","Toxic effect of unspecified lead compound(984.9)",994820,"NOT APPLIC",12713
NA,"Unspecified fall",1009749,"NOT APPLIC",29579
"E888.9","Unspecified fall",1009749,"NOT APPLIC",29579
"381.01","Acute serous otitis media",1009527,"NOT APPLIC",4645
NA,"Acute serous otitis media",1009527,"NOT APPLIC",4645
NA,"Lack of coordination",1009607,"NOT APPLIC",9744
"781.3","Lack of coordination",1009607,"NOT APPLIC",9744
"V45.2","Status post ventriculo-peritoneal shunt placement",1244580,"NOT APPLIC",254560
NA,"Status post ventriculo-peritoneal shunt placement",1244580,"NOT APPLIC",254560
NA,"Patient unable to obtain medication",1377943,"NOT APPLIC",391424
"V64.3","Patient unable to obtain medication",1377943,"NOT APPLIC",391424
"493.91","Severe persistent asthma with status asthmaticus",1267780,"NOT APPLIC",275513
NA,"Primary HSV infection of mouth",1251660,"NOT APPLIC",261987
"054.2","Primary HSV infection of mouth",1251660,"NOT APPLIC",261987
NA,"Severe persistent asthma with status asthmaticus",1267780,"NOT APPLIC",275513
"279.00","Hypogammaglobulinemia",1022908,"NOT APPLIC",58879
NA,"Hypogammaglobulinemia",1022908,"NOT APPLIC",58879
"V12.03","Personal history of malaria",990748,"NOT APPLIC",14301
NA,"Personal history of malaria",990748,"NOT APPLIC",14301
"041.12","MRSA (methicillin resistant Staphylococcus aureus)",1079992,"NOT APPLIC",187728
NA,"MRSA (methicillin resistant Staphylococcus aureus)",1079992,"NOT APPLIC",187728
NA,"Allergic conjunctivitis, right",1682313,"NOT APPLIC",653808
"372.14","Allergic conjunctivitis, right",1682313,"NOT APPLIC",653808
"110.4","Athlete's foot",1041395,"NOT APPLIC",36708
NA,"Athlete's foot",1041395,"NOT APPLIC",36708
NA,"Unimmunized",1367880,"NOT APPLIC",373391
"V15.83","Unimmunized",1367880,"NOT APPLIC",373391
"V16.7","Family history of other lymphatic and hematopoietic neoplasms",996426,"NOT APPLIC",14368
NA,"Unspecified glaucoma",995146,"NOT APPLIC",3973
"365.9","Unspecified glaucoma",995146,"NOT APPLIC",3973
NA,"Family history of other lymphatic and hematopoietic neoplasms",996426,"NOT APPLIC",14368
"V17.1","Family history of stroke (cerebrovascular)",1006699,"NOT APPLIC",14373
NA,"Family history of stroke (cerebrovascular)",1006699,"NOT APPLIC",14373
"E931.9","Other and unspecified anti-infectives causing adverse effect in therapeutic use",999825,"NOT APPLIC",13798
"711.16","Arthropathy associated with Reiter's disease and nonspecific urethritis, lower leg(711.16)",992545,"NOT APPLIC",8040
NA,"Other and unspecified anti-infectives causing adverse effect in therapeutic use",999825,"NOT APPLIC",13798
NA,"Closed fracture of tibia",1188188,"NOT APPLIC",204945
"823.80","Closed fracture of tibia",1188188,"NOT APPLIC",204945
"781.3","Hypotonia",1083715,"NOT APPLIC",51926
